Transcript_ID	CYP6A9-24-1/final	CYP6A9-24-2/final	CYP6A9-48-1/final	CYP6A9-48-2/final	GFP-24-1/final	GFP-24-2/final	GFP-48-1/final	GFP-48-2/final
g8352.t1	0	0	0	0	0	0	0	0
g8353.t1	0	1	0	0	4	0	4	4
g8354.t1	0	0	0	0	0	7	0	0
g8354.t2	0	0	0	0	0	0	0	0
g8355.t1	0	0	0	0	0	0	0	0
g8356.t1	32	22	17	17	13	27	4	4
g8357.t1	12	8	12	12	15	9	6	6
g8358.t1	0	0	0	0	0	0	0	0
g8359.t1	0	0	0	0	0	0	0	0
g836.t1	0	0	7	7	4	0	0	0
g8360.t1	10	0	6	6	0	0	0	0
g8360.t2	1	13	11	11	18	0	17	17
g8361.t1	4	0	2	2	0	4	6	6
g8361.t2	0	0	0	0	0	0	0	0
g8362.t1	18	10	14	14	0	12	8	8
g8363.t1	0	0	0	0	0	0	0	0
g8364.t1	2	5	0	0	2	0	2	2
g8365.t1	5	0	1	1	4	0	2	2
g8366.t1	16	12	10	10	19	8	17	17
g8367.t1	30	35	43	43	49	37	53	53
g8368.t1	0	0	0	0	0	0	0	0
g8369.t1	0	0	0	0	0	0	3	3
g8369.t2	2	0	8	8	3	8	4	4
g8369.t3	0	0	0	0	0	0	0	0
g8369.t4	0	0	0	0	0	0	0	0
g837.t1	2	0	4	4	0	0	0	0
g8370.t1	0	0	0	0	0	0	0	0
g8370.t2	0	0	0	0	0	0	0	0
g8371.t1	15	25	23	23	21	25	30	30
g8372.t1	21	16	8	8	17	16	15	15
g8373.t1	156	125	108	108	181	157	147	147
g8374.t1	0	5	0	0	0	0	0	0
g8375.t1	0	0	0	0	0	0	0	0
g8376.t1	0	0	0	0	0	0	0	0
g8377.t1	0	0	10	10	0	8	2	2
g8378.t1	6	13	0	0	8	0	4	4
g8379.t1	2	0	0	0	0	0	0	0
g8379.t2	0	0	0	0	0	0	0	0
g838.t1	6	3	0	0	4	0	4	4
g838.t2	0	0	0	0	0	0	0	0
g8380.t1	0	0	0	0	0	0	0	0
g8381.t1	0	0	0	0	0	0	0	0
g8381.t2	6	8	0	0	12	12	12	12
g8382.t1	0	0	3	3	0	0	0	0
g8383.t1	0	0	0	0	0	3	0	0
g8384.t1	4	2	2	2	0	2	4	4
g8385.t1	0	0	0	0	0	5	0	0
g8386.t1	22	23	25	25	31	10	25	25
g8387.t1	0	1	0	0	0	3	0	0
g8387.t2	4	7	0	0	2	0	4	4
g8388.t1	0	0	0	0	0	0	0	0
g8389.t1	0	0	0	0	4	0	0	0
g839.t1	0	0	0	0	0	0	0	0
g8390.t1	0	0	0	0	0	0	0	0
g8391.t1	0	0	0	0	0	0	0	0
g8392.t1	0	0	6	6	0	7	0	0
g8393.t1	0	0	0	0	0	0	0	0
g8394.t1	0	0	0	0	2	2	2	2
g8395.t1	0	0	0	0	0	0	2	2
g8396.t1	2	4	2	2	0	8	2	2
g8397.t1	0	2	0	0	0	6	0	0
g8398.t1	0	7	0	0	8	10	4	4
g8399.t1	12	8	5	5	0	0	6	6
g8399.t2	0	0	0	0	0	0	0	0
g84.t1	4	6	0	0	4	0	0	0
g840.t1	8	4	0	0	17	0	4	4
g8400.t1	8	0	8	8	8	6	8	8
g8401.t1	0	8	0	0	0	0	0	0
g8401.t2	6	0	10	10	6	13	0	0
g8402.t1	19	12	10	10	8	17	23	23
g8402.t2	0	0	0	0	0	3	0	0
g8402.t3	0	0	0	0	0	0	0	0
g8403.t1	18	14	14	14	8	27	7	7
g8404.t1	376	346	238	238	264	330	332	332
g8405.t1	9	0	0	0	0	0	0	0
g8406.t1	4	6	0	0	2	5	0	0
g8407.t1	0	0	0	0	0	0	0	0
g8407.t2	14	6	13	13	18	12	12	12
g8407.t3	0	0	0	0	0	0	0	0
g8407.t4	0	0	0	0	0	0	0	0
g8407.t5	0	0	0	0	0	0	0	0
g8408.t1	2	4	0	0	0	4	8	8
g8409.t1	0	0	0	0	0	0	0	0
g8409.t2	0	12	0	0	0	4	7	7
g841.t1	33	35	36	36	34	29	27	27
g8410.t1	0	0	0	0	5	0	0	0
g8411.t1	0	2	0	0	0	0	0	0
g8412.t1	0	0	0	0	3	4	2	2
g8413.t1	3	7	4	4	0	0	7	7
g8413.t2	0	0	0	0	0	0	0	0
g8414.t1	23	31	50	50	34	19	33	33
g8415.t1	62	32	62	62	30	32	49	49
g8416.t1	0	0	0	0	0	0	4	4
g8417.t1	12	12	3	3	28	39	9	9
g8418.t1	0	0	0	0	0	0	0	0
g8418.t2	0	0	0	0	0	0	0	0
g8419.t1	0	0	0	0	0	0	0	0
g842.t1	0	0	0	0	2	0	0	0
g842.t2	0	0	0	0	1	0	0	0
g8420.t1	0	0	0	0	3	3	0	0
g8421.t1	0	0	0	0	4	8	9	9
g8422.t1	0	0	6	6	0	0	6	6
g8423.t1	0	2	0	0	0	6	3	3
g8424.t1	0	0	0	0	0	0	0	0
g8425.t1	0	0	0	0	0	0	0	0
g8426.t1	38	42	29	29	24	50	46	46
g8427.t1	10	7	8	8	10	0	0	0
g8428.t1	7	0	2	2	4	6	11	11
g8429.t1	10	0	3	3	14	15	6	6
g843.t1	15	0	4	4	6	5	4	4
g843.t2	0	0	0	0	0	0	0	0
g843.t3	0	0	0	0	0	0	0	0
g8430.t1	0	0	10	10	0	0	0	0
g8430.t2	29	6	0	0	6	0	4	4
g8431.t1	9	5	0	0	5	6	4	4
g8432.t1	0	0	0	0	2	0	0	0
g8433.t1	0	0	0	0	0	0	0	0
g8433.t2	0	12	9	9	9	4	6	6
g8434.t1	29	18	26	26	19	26	32	32
g8435.t1	20	26	32	32	12	28	28	28
g8436.t1	7	9	4	4	10	8	8	8
g8437.t1	17	0	15	15	14	19	31	31
g8438.t1	8	0	6	6	3	0	8	8
g8439.t1	6	6	8	8	12	0	0	0
g844.t1	13	20	27	27	30	14	7	7
g844.t2	9	2	0	0	0	0	0	0
g8440.t1	8	9	0	0	12	8	13	13
g8441.t1	5	5	0	0	4	8	5	5
g8442.t1	0	0	0	0	0	0	2	2
g8443.t1	5	10	0	0	5	15	12	12
g8444.t1	0	0	11	11	2	5	7	7
g8444.t2	5	0	0	0	0	0	0	0
g8445.t1	39	20	14	14	42	19	18	18
g8445.t2	0	0	0	0	0	0	0	0
g8446.t1	18	9	10	10	4	3	10	10
g8447.t1	0	0	3	3	6	0	0	0
g8448.t1	0	0	0	0	0	0	0	0
g8448.t2	0	0	0	0	0	0	0	0
g8449.t1	0	0	2	2	0	0	0	0
g845.t1	4	0	6	6	0	0	0	0
g8450.t1	0	0	0	0	0	0	0	0
g8450.t2	0	0	0	0	0	0	0	0
g8451.t1	0	0	0	0	2	0	0	0
g8452.t1	4	5	0	0	0	0	0	0
g8453.t1	6	6	0	0	10	0	0	0
g8454.t1	0	2	0	0	0	0	0	0
g8455.t1	0	0	0	0	0	0	0	0
g8456.t1	0	3	0	0	3	0	0	0
g8457.t1	0	0	0	0	15	0	0	0
g8457.t2	3	0	0	0	0	0	3	3
g8458.t1	34	38	28	28	22	12	26	26
g8459.t1	25	16	8	8	11	19	9	9
g846.t1	0	0	6	6	3	6	2	2
g8460.t1	10	10	8	8	0	10	0	0
g8461.t1	11	19	6	6	6	8	9	9
g8461.t2	0	0	0	0	0	0	0	0
g8461.t3	0	0	0	0	0	0	0	0
g8462.t1	0	2	5	5	0	0	0	0
g8463.t1	4	3	0	0	0	6	0	0
g8464.t1	196	218	177	177	189	249	183	183
g8465.t1	3	0	6	6	2	0	11	11
g8466.t1	12	0	7	7	10	17	6	6
g8467.t1	0	0	0	0	0	0	0	0
g8468.t1	0	0	0	0	0	0	0	0
g8469.t1	0	0	0	0	0	0	0	0
g847.t1	0	0	0	0	2	2	2	2
g847.t2	0	0	0	0	0	0	0	0
g8470.t1	0	0	0	0	0	0	0	0
g8471.t1	0	0	0	0	0	0	0	0
g8472.t1	0	0	0	0	0	0	0	0
g8473.t1	0	0	0	0	0	0	0	0
g8474.t1	0	0	0	0	0	0	0	0
g8475.t1	0	0	0	0	0	0	0	0
g8476.t1	0	0	0	0	0	0	0	0
g8477.t1	0	0	0	0	0	0	0	0
g8478.t1	0	0	0	0	0	0	0	0
g8479.t1	0	0	0	0	0	0	0	0
g8479.t2	0	0	0	0	0	0	0	0
g848.t1	0	0	0	0	0	0	3	3
g8480.t1	0	0	0	0	0	0	0	0
g8481.t1	0	0	0	0	0	0	0	0
g8482.t1	0	0	0	0	0	0	0	0
g8482.t2	0	0	0	0	0	0	0	0
g8483.t1	0	0	0	0	0	0	0	0
g8484.t1	0	1	0	0	0	0	0	0
g8485.t1	0	0	0	0	0	0	0	0
g8486.t1	0	0	0	0	0	0	0	0
g8487.t1	0	0	0	0	0	0	0	0
g8488.t1	0	0	0	0	0	0	0	0
g8489.t1	0	0	0	0	0	0	0	0
g849.t1	0	0	3	3	3	5	5	5
g8490.t1	0	0	0	0	0	0	0	0
g8491.t1	0	0	0	0	0	0	0	0
g8492.t1	0	0	0	0	0	0	0	0
g8493.t1	0	0	0	0	0	0	0	0
g8494.t1	0	0	0	0	0	0	0	0
g8495.t1	0	0	0	0	0	0	0	0
g8496.t1	0	0	0	0	0	0	0	0
g8497.t1	0	0	0	0	0	0	0	0
g8498.t1	0	0	0	0	0	0	0	0
g8499.t1	0	0	0	0	0	0	0	0
g8499.t2	0	0	0	0	0	0	0	0
g85.t1	0	0	0	0	0	0	0	0
g850.t1	0	0	0	0	0	3	2	2
g850.t2	6	1	0	0	0	5	4	4
g850.t3	0	2	0	0	0	1	0	0
g850.t4	0	5	11	11	12	6	4	4
g8500.t1	0	0	0	0	0	0	0	0
g8501.t1	0	0	0	0	0	0	0	0
g8502.t1	0	0	0	0	0	0	0	0
g8503.t1	0	0	0	0	0	0	0	0
g8503.t2	0	0	0	0	0	0	0	0
g8504.t1	0	0	0	0	0	0	0	0
g8505.t1	0	0	0	0	0	0	0	0
g8506.t1	0	0	0	0	0	0	0	0
g8507.t1	0	0	0	0	0	0	0	0
g8508.t1	0	0	0	0	0	0	0	0
g8509.t1	0	0	0	0	0	0	0	0
g851.t1	7	8	0	0	0	0	0	0
g851.t2	0	0	0	0	0	0	0	0
g851.t3	0	0	0	0	0	0	0	0
g8510.t1	0	0	0	0	0	0	0	0
g8511.t1	0	0	0	0	0	0	0	0
g8512.t1	0	0	0	0	0	0	0	0
g8513.t1	0	0	0	0	0	0	0	0
g8513.t2	0	0	0	0	0	0	0	0
g8513.t3	0	0	0	0	0	0	0	0
g8514.t1	0	0	0	0	0	0	0	0
g8514.t2	0	0	0	0	0	0	0	0
g8515.t1	0	0	0	0	0	0	0	0
g8516.t1	0	0	0	0	0	0	0	0
g8517.t1	0	0	0	0	0	0	0	0
g8518.t1	0	0	0	0	0	0	0	0
g8519.t1	0	0	0	0	0	0	0	0
g852.t1	0	0	0	0	0	0	0	0
g8520.t1	0	0	0	0	0	0	0	0
g8521.t1	0	0	0	0	0	0	0	0
g8522.t1	0	0	0	0	0	0	0	0
g8523.t1	0	0	0	0	0	0	0	0
g8524.t1	0	0	0	0	0	0	0	0
g8524.t2	0	0	0	0	0	0	0	0
g8525.t1	0	0	0	0	0	0	0	0
g8526.t1	0	0	0	0	0	0	0	0
g8527.t1	0	0	0	0	0	0	0	0
g8528.t1	0	0	0	0	0	0	0	0
g8529.t1	0	0	0	0	0	0	0	0
g853.t1	0	0	4	4	0	0	0	0
g8530.t1	0	0	0	0	0	0	0	0
g8531.t1	0	0	0	0	0	0	0	0
g8531.t2	0	0	0	0	0	0	0	0
g8531.t3	0	0	0	0	0	0	0	0
g8532.t1	0	0	0	0	0	0	0	0
g8533.t1	0	0	0	0	0	0	0	0
g8534.t1	0	0	0	0	0	0	0	0
g8535.t1	0	0	0	0	0	0	0	0
g8536.t1	0	0	0	0	0	0	0	0
g8537.t1	0	0	0	0	0	0	0	0
g8538.t1	0	0	0	0	0	0	0	0
g8539.t1	0	0	0	0	0	0	0	0
g8539.t2	0	0	0	0	0	0	0	0
g854.t1	11	26	12	12	10	19	19	19
g8540.t1	0	0	0	0	0	0	0	0
g8541.t1	0	0	0	0	0	0	0	0
g8542.t1	0	0	0	0	0	0	0	0
g8542.t2	0	0	0	0	0	0	0	0
g8543.t1	0	0	0	0	0	0	0	0
g8544.t1	0	0	0	0	0	0	0	0
g8545.t1	0	0	0	0	0	0	0	0
g8546.t1	0	0	0	0	0	0	0	0
g8547.t1	0	0	0	0	0	0	0	0
g8548.t1	0	0	0	0	0	0	0	0
g8549.t1	0	0	0	0	0	0	0	0
g855.t1	11	15	11	11	15	12	10	10
g8550.t1	0	0	0	0	0	0	0	0
g8551.t1	0	0	0	0	0	0	0	0
g8552.t1	0	0	0	0	0	0	0	0
g8552.t2	0	0	0	0	0	0	0	0
g8553.t1	0	0	0	0	0	0	0	0
g8554.t1	0	0	0	0	0	0	0	0
g8555.t1	0	0	0	0	0	0	0	0
g8556.t1	0	0	0	0	0	0	0	0
g8557.t1	0	0	0	0	0	0	0	0
g8558.t1	0	0	0	0	0	0	0	0
g8559.t1	0	0	0	0	0	0	0	0
g856.t1	39	36	39	39	32	36	37	37
g856.t2	0	0	0	0	0	0	0	0
g8560.t1	0	0	0	0	0	0	0	0
g8561.t1	0	0	0	0	0	0	0	0
g8562.t1	0	0	0	0	0	0	0	0
g8563.t1	0	0	0	0	0	0	0	0
g8564.t1	0	0	0	0	0	0	0	0
g8565.t1	0	0	0	0	0	0	0	0
g8566.t1	0	0	0	0	0	0	0	0
g8567.t1	0	0	0	0	0	0	0	0
g8568.t1	0	0	0	0	0	0	0	0
g8569.t1	0	0	0	0	0	0	0	0
g857.t1	0	10	9	9	10	9	0	0
g8570.t1	0	0	0	0	0	0	0	0
g8571.t1	0	0	0	0	0	0	0	0
g8572.t1	0	0	0	0	0	0	0	0
g8573.t1	0	3	9	9	17	3	6	6
g8574.t1	0	0	0	0	0	0	0	0
g8575.t1	0	0	0	0	0	0	0	0
g8576.t1	0	0	2	2	2	0	0	0
g8577.t1	0	0	0	0	0	0	0	0
g8578.t1	7	3	3	3	2	6	2	2
g8579.t1	0	0	0	0	0	1	0	0
g858.t1	8	6	10	10	6	18	23	23
g8580.t1	0	2	0	0	0	0	0	0
g8581.t1	0	0	0	0	0	0	0	0
g8582.t1	0	0	0	0	0	0	0	0
g8583.t1	0	0	0	0	0	0	0	0
g8584.t1	0	0	0	0	0	0	0	0
g8585.t1	0	0	0	0	0	0	0	0
g8586.t1	0	6	0	0	18	0	0	0
g8587.t1	0	0	0	0	0	0	0	0
g8588.t1	0	0	0	0	0	0	0	0
g8589.t1	0	0	0	0	0	0	0	0
g8589.t2	0	0	0	0	0	0	0	0
g8589.t3	0	0	0	0	0	0	0	0
g8589.t4	0	0	0	0	0	0	0	0
g8589.t5	0	0	0	0	0	0	0	0
g8589.t6	0	0	0	0	0	0	0	0
g8589.t7	0	0	0	0	0	0	0	0
g8589.t8	0	0	0	0	0	0	0	0
g859.t1	4	0	0	0	4	8	0	0
g8590.t1	0	0	0	0	0	0	0	0
g8591.t1	0	0	0	0	0	0	0	0
g8592.t1	0	2	0	0	2	3	1	1
g8593.t1	0	0	0	0	0	0	0	0
g8594.t1	0	0	0	0	0	0	0	0
g8595.t1	0	0	0	0	1	0	0	0
g8595.t2	0	0	0	0	0	0	0	0
g8596.t1	0	0	2	2	0	2	2	2
g8597.t1	0	0	0	0	0	0	0	0
g8598.t1	0	0	0	0	0	0	0	0
g8599.t1	0	0	0	0	0	0	0	0
g86.t1	6	4	0	0	2	0	2	2
g860.t1	13	14	0	0	2	0	0	0
g860.t2	2	0	4	4	14	0	17	17
g8600.t1	0	0	0	0	0	0	0	0
g8600.t2	0	0	0	0	0	0	0	0
g8601.t1	0	0	0	0	2	3	0	0
g8602.t1	0	0	0	0	0	0	0	0
g8603.t1	0	0	0	0	0	0	0	0
g8603.t2	0	0	0	0	0	0	0	0
g8604.t1	0	0	0	0	0	0	0	0
g8604.t2	0	0	0	0	0	0	0	0
g8604.t3	0	0	0	0	0	0	0	0
g8605.t1	0	0	0	0	0	0	0	0
g8605.t2	0	0	0	0	0	0	0	0
g8606.t1	0	0	0	0	0	0	0	0
g8607.t1	0	0	0	0	0	0	0	0
g8608.t1	0	0	0	0	0	0	0	0
g8609.t1	0	0	0	0	0	0	0	0
g861.t1	0	8	6	6	0	0	9	9
g8610.t1	0	0	0	0	0	0	0	0
g8611.t1	0	0	0	0	0	0	0	0
g8612.t1	0	0	0	0	0	0	0	0
g8613.t1	0	0	0	0	0	0	0	0
g8613.t2	0	0	0	0	0	0	0	0
g8614.t1	0	0	0	0	0	0	0	0
g8615.t1	3	15	12	12	20	6	11	11
g8616.t1	0	0	0	0	0	0	0	0
g8617.t1	0	0	0	0	0	0	0	0
g8618.t1	0	0	0	0	0	0	0	0
g8619.t1	1	0	0	0	2	0	0	0
g862.t1	0	0	3	3	0	0	0	0
g8620.t1	0	0	0	0	2	0	0	0
g8621.t1	0	0	0	0	0	0	0	0
g8622.t1	0	0	0	0	0	1	0	0
g8623.t1	0	0	0	0	0	0	0	0
g8624.t1	0	0	0	0	0	0	0	0
g8625.t1	12	10	0	0	4	4	6	6
g8626.t1	0	0	0	0	0	0	0	0
g8627.t1	0	0	0	0	0	0	0	0
g8628.t1	0	0	0	0	0	0	0	0
g8629.t1	0	0	0	0	0	0	0	0
g863.t1	0	0	0	0	0	0	0	0
g863.t2	0	0	0	0	0	0	0	0
g8630.t1	0	0	0	0	0	0	0	0
g8631.t1	0	0	0	0	0	0	0	0
g8632.t1	0	0	0	0	0	0	0	0
g8633.t1	0	0	0	0	0	0	0	0
g8634.t1	0	0	0	0	0	0	0	0
g8635.t1	0	0	0	0	0	0	0	0
g8636.t1	0	0	0	0	0	0	0	0
g8637.t1	0	0	0	0	0	0	0	0
g8638.t1	16	19	13	13	18	15	12	12
g8639.t1	0	3	0	0	0	0	0	0
g864.t1	102	137	86	86	77	116	75	75
g8640.t1	0	0	0	0	0	0	0	0
g8640.t2	0	0	0	0	0	0	0	0
g8641.t1	0	4	0	0	0	2	1	1
g8642.t1	0	0	0	0	0	0	0	0
g8643.t1	0	0	0	0	0	0	0	0
g8644.t1	0	0	0	0	0	0	0	0
g8645.t1	0	0	0	0	0	0	0	0
g8646.t1	0	0	0	0	0	0	0	0
g8646.t2	0	0	0	0	0	0	0	0
g8647.t1	0	0	0	0	0	0	0	0
g8648.t1	0	0	0	0	0	0	0	0
g8649.t1	0	0	0	0	0	0	0	0
g865.t1	30	52	17	17	30	39	36	36
g8650.t1	0	0	0	0	0	0	0	0
g8651.t1	0	0	0	0	0	0	0	0
g8652.t1	0	0	0	0	0	0	0	0
g8653.t1	0	0	0	0	0	0	0	0
g8654.t1	0	0	0	0	0	0	0	0
g8655.t1	0	0	0	0	0	0	0	0
g8655.t2	0	0	0	0	0	0	0	0
g8656.t1	0	0	0	0	0	0	0	0
g8657.t1	0	0	0	0	0	0	0	0
g8657.t2	0	0	0	0	0	0	0	0
g8658.t1	0	0	0	0	0	0	0	0
g8659.t1	0	0	0	0	0	0	0	0
g866.t1	0	0	0	0	0	0	0	0
g866.t2	2	0	0	0	0	0	0	0
g8660.t1	0	0	0	0	0	0	0	0
g8661.t1	0	0	0	0	0	0	0	0
g8662.t1	0	0	0	0	0	0	0	0
g8663.t1	0	0	0	0	0	0	0	0
g8664.t1	0	0	0	0	0	0	0	0
g8664.t2	0	0	0	0	0	0	0	0
g8664.t3	0	0	0	0	0	0	0	0
g8665.t1	0	0	0	0	0	0	0	0
g8666.t1	0	0	0	0	0	0	0	0
g8667.t1	0	0	0	0	0	0	0	0
g8668.t1	0	0	0	0	0	0	0	0
g8669.t1	0	0	0	0	0	0	0	0
g867.t1	3	0	3	3	0	0	4	4
g8670.t1	0	0	0	0	0	0	0	0
g8671.t1	0	0	0	0	0	0	0	0
g8671.t2	0	0	0	0	0	0	0	0
g8671.t3	0	0	0	0	0	0	0	0
g8671.t4	0	0	0	0	0	0	0	0
g8671.t5	0	0	0	0	0	0	0	0
g8672.t1	0	0	0	0	0	0	0	0
g8673.t1	0	0	0	0	0	0	0	0
g8674.t1	0	0	0	0	0	0	0	0
g8675.t1	0	0	0	0	0	0	0	0
g8676.t1	0	0	0	0	0	0	0	0
g8677.t1	0	0	0	0	0	0	0	0
g8678.t1	0	0	0	0	0	0	0	0
g8679.t1	0	0	0	0	0	0	0	0
g868.t1	0	0	2	2	0	0	0	0
g8680.t1	0	0	0	0	0	0	0	0
g8681.t1	0	0	0	0	0	0	0	0
g8682.t1	0	0	0	0	0	0	0	0
g8683.t1	11	15	3	3	7	12	0	0
g8684.t1	0	0	0	0	0	7	0	0
g8685.t1	4	0	4	4	0	0	0	0
g8685.t2	0	0	0	0	0	0	0	0
g8686.t1	0	0	0	0	0	0	0	0
g8686.t2	9	4	6	6	0	10	4	4
g8687.t1	0	0	0	0	0	0	0	0
g8688.t1	0	0	0	0	0	0	0	0
g8689.t1	0	0	0	0	0	0	0	0
g869.t1	0	5	0	0	0	0	0	0
g869.t2	0	0	0	0	0	0	0	0
g8690.t1	0	0	0	0	0	0	0	0
g8691.t1	0	0	0	0	0	0	0	0
g8692.t1	0	0	0	0	0	0	0	0
g8693.t1	0	0	0	0	0	0	0	0
g8694.t1	0	0	0	0	0	0	0	0
g8695.t1	0	0	0	0	0	0	0	0
g8696.t1	0	0	0	0	0	0	0	0
g8697.t1	0	0	0	0	0	0	0	0
g8698.t1	0	0	0	0	0	0	0	0
g8698.t2	0	0	0	0	0	0	0	0
g8699.t1	0	0	0	0	0	0	0	0
g8699.t2	0	0	0	0	0	0	0	0
g8699.t3	0	0	0	0	0	0	0	0
g87.t1	0	0	0	0	0	0	0	0
g870.t1	32	25	24	24	21	14	13	13
g870.t2	4	0	0	0	0	0	0	0
g870.t3	0	0	0	0	0	0	0	0
g870.t4	0	0	7	7	0	0	0	0
g8700.t1	7	1	2	2	5	0	3	3
g8700.t2	0	0	0	0	0	0	0	0
g8700.t3	0	0	0	0	0	0	0	0
g8700.t4	0	0	0	0	0	0	0	0
g8701.t1	0	0	0	0	8	0	0	0
g8702.t1	0	0	3	3	0	0	8	8
g8702.t2	0	0	0	0	0	0	0	0
g8702.t3	0	0	0	0	0	0	0	0
g8702.t4	0	0	0	0	0	0	0	0
g8702.t5	0	0	0	0	0	0	0	0
g8703.t1	0	9	0	0	0	7	2	2
g8704.t1	0	0	0	0	0	6	0	0
g8705.t1	0	0	0	0	0	0	0	0
g8706.t1	0	0	0	0	0	0	0	0
g8706.t2	0	0	0	0	0	0	0	0
g8706.t3	0	0	0	0	0	0	0	0
g8707.t1	0	0	0	0	0	0	0	0
g8707.t2	0	0	0	0	0	0	0	0
g8707.t3	2	0	0	0	0	0	0	0
g8708.t1	0	0	0	0	0	0	0	0
g8709.t1	0	0	0	0	0	0	0	0
g8709.t2	0	0	0	0	0	0	0	0
g8709.t3	0	0	0	0	0	0	0	0
g8709.t4	0	0	0	0	0	0	0	0
g871.t1	0	0	0	0	0	0	0	0
g8710.t1	0	0	0	0	0	0	0	0
g8711.t1	0	0	0	0	0	0	0	0
g8712.t1	0	0	0	0	0	0	0	0
g8713.t1	0	0	0	0	0	0	0	0
g8714.t1	0	0	0	0	0	0	0	0
g8715.t1	2	0	0	0	4	0	0	0
g8716.t1	0	0	0	0	0	0	0	0
g8717.t1	0	0	0	0	0	0	0	0
g8718.t1	0	0	0	0	0	0	0	0
g8719.t1	0	0	0	0	0	0	0	0
g872.t1	0	0	0	0	0	0	0	0
g8720.t1	0	0	0	0	0	0	0	0
g8721.t1	0	0	0	0	0	0	0	0
g8722.t1	0	0	0	0	0	0	0	0
g8723.t1	0	0	0	0	0	0	0	0
g8724.t1	0	0	0	0	0	0	0	0
g8725.t1	0	0	0	0	0	0	0	0
g8726.t1	0	0	0	0	0	0	0	0
g8727.t1	0	0	0	0	0	0	0	0
g8728.t1	0	2	0	0	2	0	0	0
g8729.t1	0	0	0	0	0	0	0	0
g873.t1	0	0	6	6	0	0	0	0
g873.t2	0	8	0	0	0	0	0	0
g873.t3	0	0	0	0	0	9	8	8
g8730.t1	0	0	0	0	0	0	0	0
g8731.t1	0	0	0	0	0	0	0	0
g8732.t1	0	0	0	0	0	0	0	0
g8733.t1	0	0	0	0	0	0	0	0
g8734.t1	0	0	0	0	0	0	0	0
g8735.t1	0	0	0	0	0	0	0	0
g8735.t2	0	0	0	0	0	0	0	0
g8735.t3	0	0	0	0	0	0	0	0
g8736.t1	0	0	0	0	0	0	0	0
g8737.t1	0	0	0	0	0	0	0	0
g8738.t1	0	0	0	0	0	0	0	0
g8739.t1	0	0	0	0	0	0	0	0
g874.t1	0	6	14	14	0	16	0	0
g8740.t1	0	0	0	0	0	0	0	0
g8740.t2	0	0	0	0	0	0	0	0
g8740.t3	0	0	0	0	0	0	0	0
g8740.t4	0	0	0	0	0	0	0	0
g8740.t5	0	0	0	0	0	0	0	0
g8741.t1	0	0	0	0	0	0	0	0
g8742.t1	0	0	0	0	0	0	0	0
g8743.t1	0	0	0	0	0	0	0	0
g8744.t1	0	0	0	0	0	0	0	0
g8745.t1	0	0	0	0	0	0	0	0
g8746.t1	0	0	0	0	0	0	0	0
g8747.t1	0	0	0	0	0	0	0	0
g8748.t1	0	0	0	0	0	0	1	1
g8749.t1	0	0	0	0	0	0	0	0
g8749.t2	0	0	0	0	0	0	0	0
g875.t1	0	6	14	14	4	9	13	13
g8750.t1	0	0	0	0	0	0	0	0
g8751.t1	0	0	0	0	0	0	0	0
g8752.t1	0	0	0	0	0	0	0	0
g8753.t1	0	0	0	0	0	0	0	0
g8754.t1	0	0	0	0	0	0	0	0
g8755.t1	0	0	0	0	3	0	6	6
g8756.t1	0	0	0	0	0	0	5	5
g8757.t1	0	0	0	0	0	0	0	0
g8757.t2	0	0	0	0	0	0	0	0
g8758.t1	6	1	0	0	0	2	0	0
g8759.t1	0	0	0	0	0	2	0	0
g8759.t2	0	0	0	0	0	0	0	0
g8759.t3	0	0	0	0	0	0	0	0
g876.t1	0	0	0	0	0	0	0	0
g8760.t1	0	0	0	0	0	0	0	0
g8761.t1	3	2	0	0	0	2	0	0
g8761.t2	0	0	0	0	0	0	0	0
g8762.t1	0	0	0	0	0	0	0	0
g8763.t1	0	0	2	2	0	2	2	2
g8764.t1	1	0	0	0	2	0	0	0
g8765.t1	0	0	0	0	0	0	0	0
g8766.t1	0	5	0	0	3	0	0	0
g8766.t2	0	0	0	0	0	0	0	0
g8767.t1	0	0	0	0	0	0	0	0
g8768.t1	14	7	7	7	0	8	14	14
g8768.t2	0	0	0	0	0	0	0	0
g8768.t3	0	0	0	0	0	0	0	0
g8769.t1	0	0	0	0	0	0	0	0
g877.t1	0	0	0	0	0	0	0	0
g8770.t1	0	0	0	0	0	0	0	0
g8771.t1	0	0	0	0	0	0	0	0
g8772.t1	0	0	0	0	0	0	0	0
g8773.t1	4	5	5	5	11	4	10	10
g8774.t1	15	10	15	15	14	18	19	19
g8775.t1	0	9	0	0	0	10	0	0
g8775.t2	0	0	0	0	0	0	0	0
g8776.t1	10	5	10	10	0	14	0	0
g8777.t1	0	0	0	0	0	0	0	0
g8778.t1	0	0	4	4	0	0	0	0
g8779.t1	0	0	0	0	0	0	0	0
g8779.t2	0	0	0	0	0	0	0	0
g878.t1	0	0	5	5	4	4	0	0
g8780.t1	0	0	0	0	0	0	0	0
g8781.t1	0	0	0	0	1	0	0	0
g8781.t2	0	0	0	0	1	0	0	0
g8781.t3	0	0	0	0	2	0	1	1
g8782.t1	1	2	4	4	0	0	0	0
g8783.t1	0	2	0	0	0	0	0	0
g8784.t1	0	7	2	2	0	0	0	0
g8785.t1	0	0	0	0	0	0	0	0
g8786.t1	0	0	0	0	0	0	0	0
